noise_std,trial_index,true_iae_zeta_0_15,true_iae_zeta_0_25,true_iae_zeta_0_4,true_iae_zeta_0_55,true_iae_zeta_0_707,true_iae_zeta_1,observed_iae_zeta_0_15,observed_iae_zeta_0_25,observed_iae_zeta_0_4,observed_iae_zeta_0_55,observed_iae_zeta_0_707,observed_iae_zeta_1
0.0,0,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,1,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,2,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,3,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,4,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,5,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,6,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,7,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,8,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,9,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,10,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,11,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,12,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,13,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,14,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,15,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,16,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,17,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,18,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,19,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,20,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,21,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,22,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,23,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,24,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,25,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,26,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,27,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,28,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,29,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,30,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,31,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,32,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,33,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,34,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,35,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,36,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,37,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,38,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,39,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,40,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,41,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,42,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,43,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,44,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,45,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,46,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,47,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,48,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,49,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,50,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,51,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,52,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,53,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,54,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,55,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,56,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,57,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,58,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.0,59,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908,0.4020011638654445,1.1122567744946337,2.841651792819632,5.356588387757871,8.814562940646454,17.446507667872908
0.02,0,1.4772741035203658,1.2310433734466142,2.8095725853835374,5.323499291467934,8.782124486951876,17.417227445798435,2.8586522350179737,2.7304690165772234,3.4450869272064306,5.46093187171132,8.81951894434096,17.443338089991165
0.02,1,1.468962638873014,1.3775062470925648,2.9280015997505426,5.442565780988652,8.90052786358855,17.529753268438213,2.7993500882962388,2.7573810085300825,3.450878947469498,5.47220026803809,8.827226459220276,17.45067749482285
0.02,2,1.4015797974194943,1.2655433341117082,2.8502338003898373,5.361846080997684,8.819757950023696,17.451518411471067,2.755289837701962,2.6735054231345754,3.4178955132645537,5.449218740876965,8.812527498270706,17.440296586106005
0.02,3,1.7365898113863567,1.2549760751499428,2.808228656919894,5.325594574957284,8.784919839530168,17.419847632601982,2.9591091077952734,2.727787325522791,3.4755743207176977,5.486603122969319,8.832456677831342,17.462150221584963
0.02,4,1.3528218309831712,1.2494290650012418,2.8710304732928993,5.389035965745061,8.848421572749466,17.48043895586504,2.7638902557172944,2.6286173120879104,3.399747853160205,5.461752010546803,8.837102910921931,17.465787194520132
0.02,5,1.3610194452175528,1.2454434414703373,2.8509691212954262,5.3652338248203515,8.823464830048115,17.45155659019549,2.778544734551024,2.691741660703748,3.419389989806406,5.452995023482879,8.82283003741827,17.445465338253207
0.02,6,1.3487711052721494,1.3134189664538753,2.9823710130698062,5.501751834179928,8.959538428066296,17.585492313638937,2.763638804288693,2.6828049034753185,3.4665834055328846,5.487761788356227,8.833094719805368,17.456061027101434
0.02,7,1.391267057822048,1.161308680102016,2.7754453836868853,5.286148629120684,8.741855969225139,17.37616801539462,2.7578100185205097,2.669784171953835,3.4421765315890367,5.479769839480983,8.825726828416798,17.452622662490757
0.02,8,1.4903434263638449,1.2674405904900214,2.788709601747307,5.3057240167369235,8.76323788385918,17.394132506300238,2.765393325491217,2.6752189220285607,3.4306025604981603,5.466578272926522,8.815281851835264,17.442756019150004
0.02,9,1.426973833608021,1.2146495002482882,2.8081701436230606,5.3280255367231835,8.790137755043961,17.42702892733294,2.799538817152346,2.665243492843642,3.4367654262178147,5.4646463525255955,8.836095135681438,17.46795605807008
0.02,10,1.3587946418713575,1.2137355824188396,2.7679893052742925,5.282737909474509,8.739480314464974,17.367136850435884,2.631282180524025,2.5944147636179973,3.3581741784869092,5.449268920064192,8.814197843517956,17.436962424899264
0.02,11,1.4097768089392204,1.112081580445709,2.6770157423910668,5.195895702627081,8.655524141771124,17.287898722864348,2.748328961636317,2.6459398023899445,3.4136584043576965,5.463180822696394,8.820561542864551,17.448448548452312
0.02,12,1.4760951336436823,1.2559621522789781,2.778511644051213,5.292495202911132,8.748755934504237,17.382025278355847,2.82913711598719,2.7409793947387717,3.474302475468594,5.4849430809211865,8.823628720843823,17.448822416100846
0.02,13,1.4743116359075632,1.2238070490666262,2.8294539366976443,5.346682335480248,8.807674472807665,17.43970194749602,2.793233943734318,2.661152485003005,3.4289039120744866,5.458018042365394,8.833349033163584,17.45698932448003
0.02,14,1.4243144079374228,1.321662591412182,2.8784448631033612,5.394574461608597,8.849797758986938,17.47720419983765,2.7283888559506178,2.68898971624495,3.434431694670682,5.455940015469947,8.827986373205896,17.454342156251506
0.02,15,1.217185550132863,1.1731033971894336,2.8038242006662317,5.315801883760265,8.770765163937517,17.4014571715556,2.69550767723693,2.6222804845016547,3.4210131886670263,5.463582071254813,8.817652261912103,17.444336062561852
0.02,16,1.489758098133515,1.2951382032216197,2.8878859402950816,5.401235577048059,8.857131728793117,17.485043466066422,2.8899105044283644,2.7396081689315714,3.448523133646309,5.463462969016878,8.819538281010978,17.443049082125768
0.02,17,1.4113904157838535,1.2702214368459568,2.8427629959604075,5.356169679454046,8.814468566897965,17.446629457134126,2.8311380453171173,2.711569950611532,3.4788397253325787,5.483823596345673,8.820687607094456,17.443610888544043
0.02,18,1.536123435215152,1.226248555279244,2.8354483093254776,5.35333260211037,8.810196568671273,17.43981602238393,2.8445156916142658,2.6842572073665596,3.450634887904075,5.470921635940767,8.825463715772951,17.44718365686996
0.02,19,1.4253983025524692,1.316072134394052,2.7995232604156843,5.3132112844258135,8.769853410290352,17.398540829161377,2.7962133966614173,2.773575380853769,3.4825610819437447,5.481738306181594,8.816236412590092,17.438418242207185
0.02,20,1.37621705329421,1.2104557378353298,2.7703619213206485,5.292618720100442,8.75456518551655,17.391126610416045,2.7106663192841736,2.6884308682430325,3.433673320680674,5.453032483342637,8.829984788127707,17.46331158700363
0.02,21,1.384378417650721,1.2235352986800356,2.836775168785138,5.353371692952417,8.81165867793652,17.442381377122807,2.7266973824839673,2.6242863547607174,3.406229797883857,5.466962770210983,8.831388741617403,17.455173586860255
0.02,22,1.2871132544930308,1.189095261479622,2.726050303004916,5.24275325359693,8.703032776065424,17.33348589805688,2.6959182568348057,2.661117077612843,3.396870764305274,5.446746777720458,8.824392841241202,17.45351866225222
0.02,23,1.44407833964779,1.2871498005882018,2.8267748700033524,5.3392943250615605,8.796249508355393,17.427366987006117,2.8520391531700278,2.773642668931158,3.483159241993302,5.483241254949127,8.82361094555895,17.45245543631104
0.02,24,1.3851390830543373,1.343882900371823,2.9030072528714523,5.419434408751092,8.878652188179794,17.511335442373287,2.743234116972916,2.6334391120075105,3.4553202717882603,5.481272102468983,8.83018253499693,17.46136782889435
0.02,25,1.3186453380452363,1.1983963871877608,2.78319033263673,5.2958408508079815,8.753095190861918,17.388293199081332,2.733922269312039,2.654907602773786,3.4208015454105727,5.4583613031840095,8.818521843298608,17.4499689642293
0.02,26,1.5727574372634818,1.3148139315233474,2.8898614239975324,5.406843968301905,8.863146914322714,17.489768583035936,2.9080561996208285,2.7510394752867047,3.467873211602182,5.471982876876362,8.832617043323898,17.452690982077065
0.02,27,1.4289783200216533,1.2223566553348448,2.7868196014143667,5.306494834886118,8.765445886094886,17.397749423257004,2.7561626273601223,2.6319767841340287,3.4026747642464548,5.459804748425186,8.830932736709356,17.459549547716414
0.02,28,1.5368673221421467,1.284355716731925,2.7964711353964944,5.312201956559715,8.769611292587346,17.40125974380202,2.809637266355638,2.7099810963678452,3.4219211872275253,5.467044107173605,8.82949729007634,17.454299796849543
0.02,29,1.3003626202491954,1.2586272675729266,2.8194222615426137,5.3309911474602645,8.785912050307486,17.41326004210205,2.668267245960128,2.657772574543399,3.434278513574511,5.4725980192138,8.828703555451217,17.450028409348356
0.02,30,1.3067183938923617,1.3144649513834523,2.883697966679782,5.397761511058276,8.852849926833414,17.47845249524201,2.801101597154707,2.750303053852516,3.5073337897108274,5.506852596997769,8.840082703898485,17.458563715730172
0.02,31,1.4472552120391327,1.3257115549192169,2.907652761430291,5.42242847789341,8.88033786863025,17.512050738122873,2.766328497085341,2.696579772205367,3.426382394014615,5.459053344634271,8.814083120499,17.442985118825515
0.02,32,1.3106154103128123,1.2324169804563634,2.846713228123274,5.358508701556259,8.812399879048268,17.44078228175331,2.7259534520531434,2.675872946367029,3.437553049165932,5.447278463067963,8.809316604728597,17.437436367650047
0.02,33,1.3907448070245056,1.1759779689947805,2.750613568298191,5.268122142783778,8.728050499824151,17.36530274935281,2.7462855937091195,2.697628788357511,3.397939186637947,5.440524230119486,8.826984965276402,17.462843052860634
0.02,34,1.4202350506848682,1.3113661126439813,2.9314160617789837,5.4497741066148855,8.911520694315922,17.546637684866297,2.767459310142499,2.6815587314196243,3.440890039071983,5.46818645350681,8.830935113483445,17.460605802119666
0.02,35,1.4080191015269643,1.280524405178996,2.8597041886201002,5.375749576713345,8.836726936144434,17.476195257016844,2.7087837629575247,2.6774975133413568,3.386553272369791,5.44163788738247,8.825974627303754,17.462879062133503
0.02,36,1.431350299203699,1.1901201442061318,2.804225863762353,5.317710685418296,8.772584634704069,17.400687518761583,2.752097230017033,2.6853807012089765,3.427958781071937,5.464460556052037,8.828089507775779,17.450862991200108
0.02,37,1.4746564296582068,1.2544125327906124,2.8459910806539233,5.358911185727661,8.817409667920925,17.45307087050394,2.7530581747785203,2.6714756117001874,3.432886447484578,5.475014641873036,8.828807879853112,17.457642226936606
0.02,38,1.3857343258981405,1.2916182756533843,2.8767870746587088,5.396562463447047,8.857141112288328,17.489894306858204,2.7868737168135116,2.7095207807575656,3.4634368100860686,5.473689621791762,8.830580555661445,17.460897377091936
0.02,39,1.4690688992901237,1.268074786195428,2.7606899640683102,5.2711423099354375,8.728830773812856,17.36404045619016,2.839856528892205,2.815241955418427,3.4793277920246855,5.4604264325387115,8.821479324530733,17.451754395036396
0.02,40,1.3854981171670038,1.3183523150684882,2.901832837380322,5.417123886589408,8.875437301315676,17.50964598970335,2.7064942162687666,2.657703426375932,3.437725608834224,5.4767574733891315,8.838747549674583,17.468336905614017
0.02,41,1.418288365470802,1.2611518393006165,2.7851548852808143,5.298603383250478,8.756276735084795,17.38598412179569,2.795680994387323,2.7009249519872673,3.4463419247204152,5.480174469149107,8.830528010112427,17.452735251439215
0.02,42,1.5269426637410297,1.186217612455418,2.7582060699863336,5.27383327515183,8.733487583708495,17.36685241839656,2.7860336460398347,2.646950575474379,3.3943306571727314,5.453884794953571,8.822662750555736,17.45409241624912
