family_slug,pair_name,left_zeta,right_zeta,noise_std,noise_power,clean_advantage_iae,mean_true_gap_iae,ci_true_gap_iae_low,ci_true_gap_iae_high,mean_observed_gap_iae,ci_observed_gap_iae_low,ci_observed_gap_iae_high,mean_parity_ratio_iae,ci_parity_ratio_iae_low,ci_parity_ratio_iae_high,true_winner_probability_left,observed_winner_probability_left,inversion_probability,ci_inversion_probability_low,ci_inversion_probability_high
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.0,0.0,18.185747046988674,18.185747046988674,18.185747046988674,18.185747046988674,18.185747046988674,18.185747046988674,18.185747046988674,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.0,0.0,16.640267881383174,16.640267881383174,16.640267881383174,16.640267881383174,16.640267881383174,16.640267881383174,16.640267881383174,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.0,0.0,14.374727724460858,14.374727724460858,14.374727724460858,14.374727724460858,14.374727724460858,14.374727724460858,14.374727724460858,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.01,0.0001,18.185747046988674,17.53364765379002,17.519142094557072,17.549995397968964,15.87079759914989,15.861905286400846,15.880498571084004,0.03585771821821515,0.035032027715600746,0.036664058860973736,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.01,0.0001,16.640267881383174,16.624136990227612,16.62109593862506,16.627184932250454,15.448885758528473,15.442242882071424,15.455965755043199,0.0009693889107161575,0.0007892940797344253,0.001156917242009901,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.01,0.0001,14.374727724460858,14.371741450735678,14.36959313596941,14.374052414209501,13.975483172485562,13.971736955996022,13.979329109049358,0.00020774471575539462,5.468097521035764e-05,0.00036414111558281644,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.02,0.0004,18.185747046988674,16.295979099398476,16.26144062409218,16.327233611667843,12.840863589087144,12.825288740189041,12.857243346044568,0.10391478242314633,0.1021590434944909,0.1056246455672965,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.02,0.0004,16.640267881383174,16.338659230307595,16.323064408325372,16.352946277728467,12.83885399568705,12.826302294785245,12.849845929643138,0.01812522810483175,0.017257188328280586,0.018978826878816992,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.02,0.0004,14.374727724460858,14.365673554090131,14.360601063766651,14.370892155010106,12.028960087863855,12.01822311231487,12.039016657586952,0.0006298672603945915,0.0002994602019084989,0.0009500942178978507,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.03,0.0009,18.185747046988674,14.971666421186546,14.921426659654037,15.021722998433066,10.087989543918443,10.066963515125225,10.1084711811111,0.17673624391109874,0.1740452431936926,0.17960179526587777,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.03,0.0009,16.640267881383174,15.76510405978542,15.738279567872688,15.795111158813791,10.364649998131961,10.348143538911948,10.379413442148635,0.05259313298536903,0.05091727134683618,0.05437776307277748,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.03,0.0009,14.374727724460858,14.301139672146755,14.292143214711887,14.309708303761228,9.864171150882461,9.849036246510915,9.87787442514283,0.0051192658201712204,0.004478622202032786,0.005712064596574311,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.04,0.0016,18.185747046988674,13.78337012230708,13.714641406364478,13.846895038529272,7.954729346455274,7.925165318200851,7.986155802778106,0.24207842071632552,0.23881436178546714,0.24593497400376016,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.04,0.0016,16.640267881383174,15.151683011710173,15.114616324950543,15.189468536531574,8.43590594137683,8.41549360712514,8.45688009142094,0.08945678520827167,0.08719755359661398,0.09162109734629968,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.04,0.0016,14.374727724460858,14.14359743309243,14.12627496121364,14.15867858403656,8.123824792563813,8.107028560267533,8.14302559225702,0.016078933514345778,0.014937118315022913,0.01710797820110043,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.05,0.0025000000000000005,18.185747046988674,12.378005406592042,12.302438075419381,12.458217790609352,6.292481625870769,6.261115565763557,6.324347268462582,0.319356781186414,0.31497529622634746,0.32372234062232536,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.05,0.0025000000000000005,16.640267881383174,14.352617444774179,14.292602917484782,14.418682377849358,6.968923293398812,6.944466016558945,6.992465903738835,0.137476779395383,0.13391400923823885,0.14145573521114357,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.05,0.0025000000000000005,14.374727724460858,13.82259882617106,13.79369145502479,13.854729448725124,6.800626541308458,6.7799721959802515,6.819474268000622,0.038409694352002345,0.036281745975036646,0.04068611316358104,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.06,0.0036,18.185747046988674,11.150528690513946,11.041300785149259,11.255141201736214,4.973345847817174,4.9322437377906665,5.010932790965708,0.3868534153860715,0.38097510627129655,0.3920596650722723,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.06,0.0036,16.640267881383174,13.675352869348021,13.607971756029979,13.740430335378536,5.856284997321153,5.836261996982881,5.878098052790814,0.1781771202945742,0.17417483444218548,0.18207972675654072,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.06,0.0036,14.374727724460858,13.480788887515876,13.44184145578341,13.520365381666656,5.7950373639120105,5.777027076464131,5.812102794586296,0.06218822742804399,0.059524242797407596,0.06478832458202434,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.07,0.004900000000000001,18.185747046988674,9.89407576513771,9.769727452581614,10.006466392490232,3.909826904063918,3.8632482865468125,3.9587487121146934,0.4559433967945772,0.4493146643346551,0.46239835248102756,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.07,0.004900000000000001,16.640267881383174,12.981413383770308,12.902630099697895,13.064900959190181,5.005584721849139,4.980248508668369,5.0330936938463635,0.21987954302744858,0.21489473917016003,0.22469997392195945,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.07,0.004900000000000001,14.374727724460858,13.089165933776986,13.039886873645782,13.140709310732648,5.02450940827419,5.004890050367027,5.047519131281929,0.0894320793635826,0.08580599923358846,0.09317910639416717,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.08,0.0064,18.185747046988674,8.465528724618286,8.333411689721547,8.624221063196165,2.9987970990240402,2.94798888119666,3.044416862023361,0.5344965096707387,0.5276171959205154,0.5420916666188841,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.08,0.0064,16.640267881383174,12.035588625670538,11.942824428108088,12.124077009990698,4.238163547112579,4.210976499485753,4.262929201708314,0.2767190581627753,0.2707939616483183,0.28195188757307116,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.08,0.0064,14.374727724460858,12.563723894434656,12.497543423195593,12.627808141179605,4.366711356201884,4.345766042125805,4.3875494316847785,0.12598526140738592,0.12226246742016017,0.13053514300669683,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.085,0.007225000000000001,18.185747046988674,7.832720471785514,7.678372315627031,7.994169105488661,2.5660368905972244,2.5149754063484213,2.6181483806750894,0.5692934443909738,0.5615849206642082,0.5776986515335686,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.085,0.007225000000000001,16.640267881383174,11.704407720424125,11.599843046942038,11.80098601718264,3.932786111454239,3.9013101797456873,3.9619687177607683,0.29662143639413374,0.2905083469538802,0.3033490330334254,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.085,0.007225000000000001,14.374727724460858,12.358319835611503,12.28715862409648,12.42788815943387,4.1022719761315045,4.083129404117893,4.124925366733225,0.1402745100638058,0.13573972039901475,0.14474578700277937,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.09,0.0081,18.185747046988674,7.13302838301407,6.954625231772826,7.295767330765718,2.2175499515787167,2.162075765303733,2.2703893943116467,0.6077681953574074,0.5985344707274581,0.6159514357441315,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.09,0.0081,16.640267881383174,11.316894367231374,11.208243201844773,11.417419660861645,3.678983769002224,3.6512279814951705,3.7074065992128826,0.31990912358493284,0.31327660077850605,0.3256944453591961,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.09,0.0081,14.374727724460858,12.09791522598301,12.027243154987607,12.175270758143753,3.875573554174437,3.8512486748497685,3.8999089025985008,0.15838995646529647,0.15292587637293267,0.16380741501059504,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.095,0.009025,18.185747046988674,6.6155582607555985,6.477039797549239,6.763902159595347,1.8592672300084623,1.808080485372576,1.9084037369806162,0.6362229033725042,0.6283357296853513,0.6441465236300473,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.095,0.009025,16.640267881383174,10.929600852295314,10.811444120487684,11.04251838530368,3.406294021762929,3.374347930623616,3.434790133623258,0.3431835995547191,0.33691075263183096,0.3494051235939326,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.095,0.009025,14.374727724460858,11.854412266254908,11.778054613973977,11.920220839062226,3.6454235145062577,3.6211004149264845,3.6664967901251284,0.1753296136466805,0.17010370163815267,0.18047687607862417,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.1,0.010000000000000002,18.185747046988674,5.893795735840228,5.706533388876394,6.065174665918386,1.5163449888104328,1.4547577141900088,1.585196889221741,0.6759112660804242,0.6653050803962559,0.6857647284456887,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.1,0.010000000000000002,16.640267881383174,10.497934251813886,10.380916940311705,10.628166314079449,3.1509278531724347,3.1160619079018,3.185021370088821,0.3691246843712904,0.3627555248690364,0.37626763804169955,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.1,0.010000000000000002,14.374727724460858,11.535541210139025,11.459609591811741,11.619212407754683,3.4311042549464603,3.406585120869337,3.4552521474501163,0.19751236814666823,0.19193714116198965,0.202900212407071,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.105,0.011024999999999998,18.185747046988674,5.117137416929872,4.966809220558307,5.277025364697492,1.2077467574072185,1.1460090998955266,1.2728828440617175,0.7186182451725458,0.7088789742940882,0.7275402326769014,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.105,0.011024999999999998,16.640267881383174,9.990597951871342,9.869022755814012,10.12851182129384,2.9447947575962687,2.908850387656652,2.9763813136236106,0.39961315388145635,0.3917605200614979,0.40649247342062605,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.105,0.011024999999999998,14.374727724460858,11.179584366814474,11.097255297898775,11.265001103659426,3.2439027526585056,3.2197848011161154,3.267399895311062,0.22227505236216372,0.21690130837476307,0.22789402377884105,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.11,0.0121,18.185747046988674,4.616292805462086,4.449718026376449,4.815937946022641,0.9757446922982009,0.9202115088073071,1.0316776382915014,0.7461587476426226,0.7357751732016353,0.7560457797550056,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.11,0.0121,16.640267881383174,9.682931890424884,9.532398720870225,9.835880106862456,2.7380419337264925,2.7031518165777277,2.7704707741684933,0.4181024031915994,0.41002411137315325,0.42629960552570195,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.11,0.0121,14.374727724460858,11.02803549706039,10.922676254777008,11.128460902811229,3.077548372650591,3.0531351839021856,3.1010101006501127,0.23281778212087761,0.22536847360798332,0.24055661039240941,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.115,0.013225,18.185747046988674,3.7365161205708333,3.5264546502840206,3.934071624870279,0.6607756095884865,0.5871888405999172,0.7387297458427615,0.7945360115855372,0.7840923558951971,0.8061333139058778,0.9875,0.925,0.0625,0.025,0.1
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.115,0.013225,16.640267881383174,9.139822468494197,9.002027535236431,9.29114869376275,2.5337946981684167,2.496913480039926,2.566900727822132,0.4507406651355857,0.4416248068222554,0.45929877408341296,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.115,0.013225,14.374727724460858,10.705280982904773,10.589804747517352,10.800057390683325,2.920467134709073,2.894747078345538,2.9473449629389923,0.2552706953406807,0.24773126500266487,0.2629349326412979,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.12,0.0144,18.185747046988674,3.2887225754391283,3.0856863304575284,3.4962679988256906,0.41274645893410966,0.3407972544494253,0.48039112410508344,0.8191593357731382,0.8079344224141787,0.8296115457224683,1.0,0.80625,0.19375,0.1375,0.2625
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.12,0.0144,16.640267881383174,8.826627724714532,8.676470171471742,8.965182775563461,2.358719526000436,2.318424061656717,2.3945347435563726,0.4695621616410632,0.46141530961665983,0.4786650072060905,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.12,0.0144,14.374727724460858,10.428421231682673,10.318621485602494,10.538258230919805,2.7476919817209415,2.722615638226515,2.772067896444394,0.2745308689265065,0.2663857403223283,0.28258179723952065,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.125,0.015625,18.185747046988674,2.5832114161191,2.3831946386107097,2.788774160201931,0.12658037757925725,0.05410153069755773,0.19992043172474933,0.8579540664760954,0.8461886686847075,0.8689684204468698,1.0,0.6125,0.3875,0.3125,0.4625
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.125,0.015625,16.640267881383174,8.483000089398553,8.332663420965432,8.6302846489432,2.1919161319324734,2.1559444516829642,2.236244930939658,0.4902125284359647,0.4813013426078644,0.49833127464404264,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.125,0.015625,14.374727724460858,10.213075311732462,10.10200768355228,10.319670519210177,2.624923470675904,2.600286546428772,2.654000928774218,0.2895117384134302,0.2814692772313267,0.2985372084227578,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.13,0.016900000000000002,18.185747046988674,1.9437710011799048,1.7120319620985534,2.1805345971768206,-0.12487835801155503,-0.19636133198483366,-0.05478654514855323,0.8931156913071785,0.8805042626117723,0.9065361123571497,0.89375,0.41875,0.475,0.39375,0.54375
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.13,0.016900000000000002,16.640267881383174,8.11513765314813,7.941827478603268,8.29024574208594,1.9973737882342486,1.9594116111703508,2.0324109371726737,0.5123192901102753,0.5021142602499612,0.5225800382980008,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.13,0.016900000000000002,14.374727724460858,9.98362937890385,9.874553789467846,10.105572821202406,2.4868618273183216,2.461724194320001,2.5098496612577907,0.30547349694038833,0.2968245081808053,0.3140423605220929,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.135,0.018225,18.185747046988674,1.3580682357413028,1.123425314527508,1.6045322028869018,-0.36591071703966954,-0.4425951343367715,-0.283533665102798,0.9253223839398899,0.9122867918816939,0.9373589746821457,0.8125,0.24375,0.575,0.49375,0.65
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.135,0.018225,16.640267881383174,7.693744616126139,7.540126170574236,7.859182621138911,1.8543344231908172,1.8192655196606744,1.8943962299340453,0.5376429832158074,0.527809490417718,0.5478691802669909,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.135,0.018225,14.374727724460858,9.61454622851044,9.485346297293352,9.736582270952033,2.337241854300875,2.311007080771163,2.3639200990136717,0.3311493328565952,0.32228809527239943,0.3399145240841384,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.14,0.019600000000000003,18.185747046988674,0.7315725962820333,0.4771075640482295,0.9683341534311563,-0.5577825319869989,-0.6537518952552306,-0.46778020411795607,0.9597721999326294,0.946662988699985,0.9729749082972242,0.66875,0.16875,0.5,0.425,0.575
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.14,0.019600000000000003,16.640267881383174,7.230315217207677,7.03239089186641,7.408838989970609,1.7135171046939224,1.6684298351208107,1.7584633789327786,0.5654928593248898,0.5550610997370984,0.5763890495178232,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.14,0.019600000000000003,14.374727724460858,9.277618384035557,9.146632637456436,9.39868027775606,2.225144947726437,2.198753545410435,2.2535034446213045,0.354588235556752,0.3456850050530235,0.36417922542611175,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.145,0.021025,18.185747046988674,0.1803644766985312,-0.056919822042107174,0.4285030381718814,-0.7908556829467907,-0.8741328279331334,-0.7218045507500027,0.9900820969173001,0.9755504872869322,1.003573564916765,0.5375,0.08125,0.45625,0.37171875000000004,0.53125
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.145,0.021025,16.640267881383174,6.846535037900972,6.680459166239007,7.015958648262766,1.5780755404168143,1.5441213742753923,1.6151556581423234,0.5885562007351607,0.5766899007042959,0.5988729565389259,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.145,0.021025,14.374727724460858,9.027578317717394,8.884669954180165,9.173038142922138,2.1079798053346153,2.084513145531626,2.1301338791698705,0.3719826565928235,0.3632240745021886,0.3812512489994517,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.15,0.0225,18.185747046988674,-0.47723180264423987,-0.7364012168621489,-0.2517686035051656,-1.0241504626633602,-1.1025036941899968,-0.9356842400532215,1.0262420785580686,1.012991967174044,1.0403455596581863,0.35625,0.025,0.3375,0.27171875,0.41875
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.15,0.0225,16.640267881383174,6.597201395889667,6.414471522695157,6.794567066322198,1.4358568027051324,1.3969553494175375,1.4680112310030282,0.6035399524264573,0.5918180204951233,0.6145475578386386,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.15,0.0225,14.374727724460858,8.877371522693347,8.710382287676548,9.022603283548898,2.0198349810041476,1.9937204328788765,2.043741513053639,0.382432022862798,0.3724311740939222,0.3941641602863573,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.16,0.0256,18.185747046988674,-1.9090029885421849,-2.163449557284277,-1.6092306627472606,-1.4705243207004135,-1.5638183423202818,-1.379581188512157,1.1049724811199488,1.0911551013092013,1.119705004034436,0.14375,0.00625,0.1375,0.0875,0.1875
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.16,0.0256,16.640267881383174,5.721747544865319,5.55583844069452,5.886193693024863,1.1579478492328081,1.1224431786137319,1.1991746284203906,0.6561505147842779,0.645158255663278,0.6667907162589225,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.16,0.0256,14.374727724460858,8.290040981711686,8.119166079268608,8.440920887195885,1.8165350018048698,1.7894622965773008,1.8447029750907078,0.4232905735247507,0.41320332705551216,0.43401719219498336,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.17,0.028900000000000006,18.185747046988674,-3.2884767125285537,-3.5674713247777694,-3.032174822796835,-1.8598663498649342,-1.9628863779464,-1.7662095313163308,1.180827144688185,1.167095725254495,1.1963643566800397,0.025,0.0,0.025,0.00625,0.05
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.17,0.028900000000000006,16.640267881383174,4.705198823425678,4.489784154986119,4.900566945359554,0.9236403973512839,0.875565313097614,0.9701054460782755,0.7172401996791308,0.7044830810134574,0.7297454279754191,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.17,0.028900000000000006,14.374727724460858,7.650682833593047,7.482839291479467,7.801139007665906,1.6480006427420455,1.6200736848315505,1.6732476861882388,0.4677685045418837,0.4571132855638303,0.47996108662606696,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.18,0.0324,18.185747046988674,-4.254727522819346,-4.513782806154574,-3.9287870126931974,-2.2241778919389854,-2.329742260525799,-2.1155039023198547,1.2339594580209379,1.2182243370322066,1.249232674064622,0.0125,0.0,0.0125,0.0,0.03125
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.18,0.0324,16.640267881383174,4.137285266699918,3.929906058146851,4.331600094596215,0.702387132385566,0.6558778571074245,0.744533561210543,0.7513690707270021,0.7377112196051292,0.7630678244946334,1.0,0.98125,0.01875,0.0,0.0375
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.18,0.0324,14.374727724460858,7.210215145265286,7.0369802801908365,7.377384250254839,1.464075934370643,1.4310619162882883,1.493588749105715,0.4984103154179419,0.48832180313600876,0.5093446189504987,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.19,0.0361,18.185747046988674,-5.848674614669273,-6.136694933759247,-5.536159605338135,-2.7034841689331874,-2.8037817936560367,-2.6027128162271693,1.3216076083955943,1.3055790893270842,1.3390445903933945,0.0,0.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.19,0.0361,16.640267881383174,3.442278482129012,3.181464734416292,3.7143161531766364,0.4916042915839249,0.443979401698619,0.5359946155418123,0.7931356329918119,0.7770906055283343,0.8093124418113663,0.99375,0.9375,0.05625,0.025,0.09375
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.19,0.0361,14.374727724460858,6.703516686042076,6.499314858900544,6.906460849138261,1.3260695695003588,1.297282623503436,1.354825700369221,0.5336595715385279,0.5206745369085796,0.548127781364606,1.0,1.0,0.0,0.0,0.0
powerplant_load_following,0.15_vs_0.707,0.15,0.707,0.2,0.04000000000000001,18.185747046988674,-6.778088664558584,-7.152703077123134,-6.4674028513710295,-2.9767573288837625,-3.0718398716378132,-2.881436207340104,1.372714337609845,1.3529980086461353,1.3900097076445694,0.0,0.0,0.0,0.0,0.0
powerplant_load_following,0.25_vs_0.707,0.25,0.707,0.2,0.04000000000000001,16.640267881383174,2.624241264035335,2.3979725151814484,2.864750532310715,0.3172802874020521,0.2715974871973551,0.3619860712192678,0.8422957320914713,0.8266522906875441,0.8573774740287281,0.95,0.8375,0.1375,0.0875,0.19375
powerplant_load_following,0.35_vs_0.707,0.35,0.707,0.2,0.04000000000000001,14.374727724460858,6.109298412563073,5.931764154536328,6.303525846186314,1.1803120989513327,1.1516006807195576,1.2102700107184126,0.5749972778846347,0.5626243504909012,0.588074925498083,1.0,1.0,0.0,0.0,0.0
